LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
177,159,120,48,8,10,10,67,10,56,4,0.73,7.25,103,1.5,73551.2,20,16,14,4,0,124.7,10,144,0,1,84.82,0,0.5,0.61,0,0,16,4508.33,1,2,0,0,0,1,29,0,0,2,0,10,798,1,True
36,21,16,4,5,0,10,56,10,56,6,0.0,1.0,13,0.09,1325.27,6,0,2,6,0,141.31,0,18,0,1,141.31,0,0.0,0.0,0,6,1,268.05,0,1,0,0,0,0,6,0,0,5,1,0,79,2,True
49,35,25,17,4,0,10,56,10,56,3,0.0,3.67,21,0.24,6701.69,3,0,2,3,0,112.8,0,32,0,1,112.8,0,0.0,0.0,0,3,8,723.64,0,3,0,0,0,0,11,0,0,0,1,0,160,1,True
91,54,46,3,16,19,21,140,10,56,6,0.13,1.33,43,0.47,9594.26,17,11,2,6,0,96.31,30,51,0,1,114.18,0,0.5,0.2,4,18,3,1423.46,5,0,0,0,0,1,8,0,0,6,0,21,290,1,True
224,186,125,20,26,11,12,84,10,56,10,0.56,3.0,96,1.57,55693.6,11,1,18,10,0,155.65,13,149,0,1,105.65,0,0.0,0.5,4,18,6,4723.76,0,1,0,0,0,0,30,0,0,9,2,13,850,2,True
79,59,47,4,10,3,10,59,10,56,3,0.5,2.33,41,0.77,28389.5,4,1,10,3,0,147.94,3,48,0,1,97.94,0,0.5,0.67,1,1,3,2313.89,1,0,0,0,0,1,7,0,0,3,0,3,390,1,True
52,33,28,1,9,1,10,57,10,56,1,0.0,3.0,19,0.36,11507.5,1,0,7,1,0,141.07,1,25,0,1,91.07,0,0.5,0.0,0,1,3,1087.49,0,0,0,0,0,1,3,0,0,1,0,1,184,1,True
99,65,47,9,12,0,22,79,13,63,4,0.0,3.25,37,0.54,18295.1,6,2,11,4,0,146.2,9,53,0,1,106.31,0,0.0,0.5,1,4,5,1633.47,0,0,0,0,0,0,13,0,0,4,2,3,313,1,True
65,40,29,2,9,2,16,68,10,56,5,0.5,1.2,19,0.2,2558.03,6,1,8,5,0,181.83,8,31,0,1,131.83,0,0.5,0.6,2,2,2,592.64,2,1,0,0,0,1,6,0,0,4,0,4,143,1,True
144,119,86,30,15,7,10,63,10,56,6,0.0,5.5,88,1.46,79603.2,6,0,9,6,0,145.39,7,109,0,1,95.39,0,0.0,0.0,5,6,8,4391.16,0,4,0,0,0,0,33,0,0,2,0,7,772,1,False
178,139,98,15,26,8,13,69,10,56,10,0.03,1.0,60,0.65,13780.6,18,8,15,10,0,117.25,5,71,0,1,117.25,0,0.5,0.15,4,34,1,1953.56,3,1,0,0,0,1,10,0,0,9,0,3,403,1,True
149,118,76,14,19,2,12,62,10,56,5,0.38,3.6,67,1.05,59855.0,7,2,7,5,0,97.04,4,110,0,1,97.04,0,0.5,0.2,1,8,12,3152.59,9,0,0,0,0,1,18,0,0,5,1,4,585,1,True
387,311,212,45,51,9,25,120,10,56,17,0.02,2.41,144,1.96,50385.3,25,8,22,17,0,109.77,14,214,0,1,109.77,0,0.5,0.15,7,79,7,5892.61,7,1,0,0,0,1,41,0,0,16,1,10,1171,1,True
608,513,330,113,52,5,43,155,10,56,32,0.0,2.66,229,3.45,154646.0,39,7,18,32,0,110.24,27,361,0,1,110.24,0,0.5,0.15,12,106,14,10342.5,5,2,0,0,0,1,85,0,0,30,3,7,1987,2,True
156,121,84,25,18,1,17,96,10,56,19,0.0,1.79,72,0.76,15836.8,19,0,14,19,0,130.07,8,106,0,1,130.07,0,0.5,0.0,0,19,5,2284.39,10,5,0,0,0,1,34,0,0,14,0,6,528,1,False
24,11,8,1,3,1,10,57,10,56,2,0.0,1.0,5,0.02,158.99,2,0,2,2,0,144.81,1,8,0,1,144.81,0,0.5,0.0,0,2,1,71.19,0,0,0,0,0,1,2,0,0,2,0,1,24,1,False
131,100,78,14,12,2,19,74,10,56,9,0.19,2.22,68,0.81,26090.9,11,2,12,10,0,162.03,11,87,0,1,112.03,0,0.5,0.33,2,11,7,2425.14,4,2,0,0,1,1,20,0,1,7,0,5,494,1,False
43,19,13,4,5,0,19,90,10,56,3,0.0,1.33,8,0.07,994.79,3,0,3,3,0,160.47,9,15,0,1,139.86,0,0.5,0.0,1,3,2,195.7,1,2,0,0,0,1,4,0,0,1,0,2,54,1,False
48,28,19,9,1,0,19,92,10,56,3,0.0,2.67,16,0.18,4701.32,3,0,2,3,0,140.16,9,25,0,1,119.54,0,0.5,0.0,0,3,4,549.8,1,2,0,0,0,1,8,0,0,1,0,2,124,1,False
174,137,111,11,25,6,12,68,10,56,9,0.05,1.78,91,1.27,34444.8,16,7,14,9,0,105.35,8,115,0,1,105.35,0,0.5,0.19,4,29,5,3799.44,2,1,0,0,0,1,16,0,0,8,0,8,706,1,True
71,55,36,16,2,0,14,62,10,56,3,0.0,1.0,9,0.06,534.44,3,0,6,3,0,185.48,4,15,0,1,135.48,0,0.5,0.0,0,3,1,186.86,0,0,0,0,0,1,3,0,0,3,0,1,55,1,False
128,102,60,17,15,0,11,67,10,56,7,0.0,3.57,53,0.69,24114.0,7,0,6,7,0,111.33,1,95,0,1,111.33,0,0.5,0.0,3,7,7,2069.04,2,1,0,0,0,1,25,0,0,6,0,1,420,1,False
31,15,11,3,6,0,10,56,10,56,1,0.0,3.0,11,0.13,5396.09,1,0,2,1,0,102.51,0,12,0,1,102.51,0,0.0,0.0,0,1,3,380.92,0,1,0,0,0,0,3,0,0,0,0,0,80,1,False
64,43,31,11,11,2,10,60,10,56,5,0.12,2.2,25,0.29,7936.42,7,2,7,5,0,119.54,2,35,0,1,119.54,0,0.5,0.4,2,5,6,857.29,0,0,0,0,0,1,11,0,0,5,0,2,185,1,False
1127,943,651,148,149,33,35,170,10,56,37,0.03,3.68,512,7.92,343006.0,55,18,28,37,1,147.91,49,707,1,1,97.91,0,0.5,0.08,19,309,17,23752.1,5,1,0,0,0,1,136,0,0,36,1,45,4283,1,True
86,59,38,2,17,2,10,58,10,56,4,0.33,1.5,30,0.42,7608.63,6,2,6,4,0,113.56,2,52,0,1,113.56,0,0.5,0.25,0,6,2,1256.2,6,0,0,0,0,1,6,0,0,4,1,2,265,1,True
55,8,7,0,3,0,44,222,16,88,4,0.0,1.0,5,0.02,77.04,4,0,1,4,0,118.59,28,6,0,1,160.88,0,0.0,0.0,0,4,1,72.04,0,0,0,0,0,0,4,0,0,4,0,5,29,1,False
414,314,233,64,23,2,77,334,16,88,30,0.04,2.27,179,1.8,72703.3,41,11,33,31,1,157.97,60,240,1,1,118.09,2,0.0,0.13,7,290,8,5388.27,0,9,0,0,1,0,68,2,1,21,0,25,1148,2,True
35,11,8,1,4,1,20,97,16,88,2,0.0,1.0,5,0.03,266.87,2,0,2,2,0,182.92,5,8,0,1,143.03,0,0.5,0.0,0,2,1,101.01,0,1,0,0,0,1,2,0,0,1,0,2,31,2,False
459,384,288,87,35,12,40,234,10,56,21,0.25,4.67,300,4.28,246866.0,23,2,10,22,0,135.73,42,373,0,1,95.84,0,0.5,0.26,13,61,12,12830.2,3,3,0,0,1,1,98,0,1,18,0,32,2322,2,False
90,35,23,2,3,0,52,167,16,88,10,0.89,1.0,15,0.08,674.75,11,1,5,10,0,177.21,36,27,0,1,156.6,0,0.0,0.2,0,22,1,254.74,0,0,0,0,0,0,10,0,0,10,1,11,85,1,False
344,298,232,35,21,5,25,100,10,56,23,0.0,2.22,194,2.42,76010.9,33,10,23,23,0,109.42,20,239,0,1,109.42,0,0.5,0.1,6,104,7,7252.24,9,0,0,0,0,1,51,0,0,23,1,14,1458,1,True
71,58,45,2,3,1,10,57,10,56,4,0.11,2.0,26,0.31,5352.77,7,3,12,4,0,117.19,1,41,0,1,117.19,0,0.5,0.42,1,8,4,922.27,2,0,0,0,0,1,8,0,0,4,0,1,202,1,False
62,46,32,17,6,0,10,56,10,56,9,0.75,1.56,25,0.24,3582.56,10,1,5,9,0,139.2,0,40,0,1,139.2,0,0.0,0.33,0,18,5,707.34,0,2,0,0,0,0,14,0,0,7,1,0,186,1,False
83,60,56,0,13,2,10,58,10,56,3,0.2,1.0,48,0.65,17718.4,8,5,7,3,0,96.39,2,52,0,1,96.39,0,0.5,0.33,1,6,1,1951.91,2,0,0,0,0,1,3,0,0,3,0,2,359,1,False
202,143,100,24,18,18,41,122,10,56,8,0.21,3.88,90,1.31,44017.7,24,16,6,8,0,70.16,49,136,0,1,102.39,0,0.5,0.25,3,16,12,3931.72,2,2,0,0,0,1,31,0,0,6,0,21,739,1,False
269,227,160,48,21,21,21,127,10,56,23,0.1,2.39,144,1.9,53592.9,32,9,16,23,0,165.26,32,210,0,1,115.26,0,0.5,0.02,1,44,5,5706.6,11,8,0,0,0,1,55,0,0,15,0,27,1193,1,False
48,37,29,3,1,1,10,57,10,56,7,0.08,1.0,24,0.16,1945.73,9,2,4,7,0,133.96,1,32,0,1,133.96,0,0.5,0.57,0,0,1,481.04,3,0,0,0,0,1,7,0,0,7,0,1,134,1,False
178,150,102,32,18,15,10,71,10,56,13,0.08,2.54,91,1.15,35330.6,25,12,6,13,0,162.22,15,143,0,1,112.22,0,0.5,0.16,3,41,10,3437.25,1,1,0,0,0,1,33,0,0,12,0,15,700,1,False
72,51,43,0,8,1,13,62,10,56,3,0.12,1.0,35,0.47,11099.3,7,4,7,3,0,154.06,4,43,0,1,104.06,0,0.5,0.33,1,5,1,1411.82,3,0,0,0,0,1,3,0,0,3,0,2,274,1,False
148,105,79,13,9,3,34,118,10,56,9,1.0,2.22,58,0.62,15783.0,10,1,12,9,0,136.86,27,92,0,1,116.24,0,0.5,0.11,0,16,4,1862.2,2,1,0,0,0,1,20,0,0,8,0,13,393,1,False
48,19,13,4,4,0,25,122,16,88,3,0.0,1.33,8,0.07,994.79,3,0,3,3,0,160.47,9,15,0,1,139.86,0,0.5,0.0,1,3,2,195.7,1,2,0,0,0,1,4,0,0,1,0,2,54,1,False
133,100,75,14,11,1,22,100,10,56,5,0.5,4.0,61,0.73,27577.6,6,1,13,5,0,140.85,13,82,0,1,100.96,0,0.5,0.6,1,2,8,2195.7,4,0,0,0,0,1,20,0,0,5,0,3,433,1,False
176,163,113,53,2,2,11,61,10,56,11,0.08,2.55,84,1.16,37438.5,15,4,11,11,0,111.45,3,123,0,1,111.45,0,0.5,0.18,1,26,9,3482.0,3,6,0,0,0,1,28,0,0,5,0,3,700,1,True
68,52,34,11,6,0,10,56,10,56,8,0.86,1.25,23,0.21,4925.98,9,1,5,8,0,137.75,0,41,0,1,137.75,0,0.0,0.25,1,14,2,626.36,0,1,0,0,0,0,10,0,0,7,1,0,164,2,False
93,64,58,0,1,2,28,103,10,56,3,0.2,1.0,47,0.64,17280.0,8,5,10,3,0,65.3,20,53,0,1,97.52,0,0.5,0.33,1,6,1,1909.78,2,0,0,0,0,1,3,0,0,3,0,7,353,1,False
36,20,14,3,4,0,12,67,10,56,5,0.0,1.0,10,0.05,414.46,5,0,3,5,0,144.66,2,16,0,1,144.66,0,0.5,0.0,0,5,1,162.51,0,1,0,0,0,1,5,0,0,4,0,2,53,1,False
450,392,278,19,33,15,25,108,10,56,18,0.1,1.67,193,2.69,77664.7,44,26,17,18,0,154.96,30,277,0,1,104.96,0,0.5,0.13,4,102,4,8084.8,7,1,0,0,0,1,30,0,0,17,0,19,1497,1,True
145,118,82,21,16,0,11,67,10,56,7,0.0,4.71,67,0.98,40765.5,7,0,6,7,0,105.4,1,111,0,1,105.4,0,0.5,0.0,3,7,7,2926.79,2,1,0,0,0,1,33,0,0,6,0,1,574,1,False
211,182,131,13,15,7,14,73,10,56,15,0.06,1.73,102,1.25,25561.8,23,8,13,15,0,116.4,11,144,0,1,116.4,0,0.5,0.18,5,35,4,3748.1,7,0,0,0,0,1,26,0,0,15,0,11,793,1,False
344,292,229,43,24,5,28,105,10,56,24,0.0,2.29,190,2.3,60267.6,34,10,23,24,0,112.51,23,235,0,1,112.51,0,0.5,0.1,8,118,8,6910.49,9,0,0,0,0,1,55,0,0,24,1,15,1433,1,True
39,22,18,1,7,0,10,56,10,56,3,0.25,1.0,14,0.11,1145.37,5,2,3,3,0,128.21,0,18,0,1,128.21,0,0.5,0.67,0,1,1,319.69,5,0,0,0,0,1,3,0,0,3,0,0,82,1,False
197,165,128,15,22,7,10,63,10,56,11,0.04,1.55,89,1.11,27484.3,19,8,19,11,0,110.46,7,108,0,1,110.46,0,0.5,0.16,3,29,4,3317.77,7,1,0,0,0,1,17,0,0,10,0,7,674,1,False
65,41,36,0,5,2,19,71,10,56,4,0.08,1.0,25,0.28,4347.45,8,4,10,5,0,157.95,11,30,0,1,118.06,0,0.5,0.31,1,8,1,839.67,3,0,0,0,1,1,4,0,1,4,0,4,183,1,False
429,379,291,28,37,14,13,83,10,56,24,0.06,1.96,243,3.51,118871.0,43,19,24,24,0,104.45,17,329,0,1,104.45,0,0.5,0.11,11,172,7,10538.0,8,0,0,0,0,1,47,0,0,24,0,15,1900,1,True
72,53,42,5,9,5,10,61,10,56,4,0.0,1.75,40,0.51,14811.7,8,4,7,4,0,155.47,5,45,0,1,105.47,0,0.5,0.25,0,8,3,1542.69,4,0,0,0,0,1,7,0,0,4,0,5,306,1,True
84,64,51,10,9,5,11,70,10,56,4,0.0,2.75,51,0.7,24476.7,8,4,8,4,0,150.69,6,55,0,1,100.69,0,0.5,0.25,0,8,6,2113.1,4,0,0,0,0,1,11,0,0,4,0,6,399,1,True
68,54,42,5,4,1,10,57,10,56,3,1.0,3.67,30,0.43,15032.3,4,1,10,3,0,104.26,1,43,0,1,104.26,0,0.5,0.33,0,4,9,1288.8,2,0,0,0,0,1,11,0,0,3,0,1,238,1,False
62,47,33,13,5,0,10,56,10,56,10,0.04,1.4,30,0.24,4173.93,13,3,2,10,0,132.49,0,44,0,1,132.49,0,0.0,0.37,0,34,5,709.61,0,1,0,0,0,0,14,0,0,9,0,0,191,1,False
334,286,222,39,22,6,26,100,10,56,24,0.0,2.12,180,2.17,50724.2,35,11,24,24,0,113.12,22,225,0,1,113.12,0,0.5,0.09,8,118,6,6524.29,9,0,0,0,0,1,51,0,0,24,1,14,1361,1,True
61,45,30,5,5,2,11,60,10,56,4,0.11,1.5,23,0.27,5324.32,7,3,5,4,0,120.23,3,39,0,1,120.23,0,0.5,0.42,0,6,2,813.22,1,1,0,0,0,1,6,0,0,3,0,3,182,1,False
60,38,27,16,8,0,14,65,10,56,3,0.25,3.67,22,0.25,8949.28,5,2,4,3,1,161.81,4,33,1,1,111.81,0,0.5,0.67,0,4,8,740.97,4,0,0,0,0,1,11,0,0,3,0,4,167,1,False
147,117,84,17,19,4,11,67,10,56,8,0.14,2.0,70,0.8,19283.9,13,5,13,8,0,110.52,5,92,0,1,110.52,0,0.5,0.32,2,14,4,2391.82,2,2,0,0,0,1,16,0,0,6,0,5,482,1,False
449,404,254,46,34,8,11,66,10,56,24,0.07,2.79,189,2.49,70982.5,38,14,16,24,0,111.91,9,307,0,1,111.91,0,0.5,0.14,11,172,9,7483.72,7,1,0,0,0,1,67,0,0,23,1,9,1559,1,False
135,116,80,21,8,7,11,65,10,56,8,0.09,2.62,68,0.76,21815.0,16,8,8,8,0,160.04,8,100,0,1,110.04,0,0.5,0.2,3,20,6,2280.51,3,2,0,0,0,1,21,0,0,6,0,8,473,1,False
39,22,16,1,7,0,10,56,10,56,3,0.0,1.0,12,0.1,927.83,4,1,3,3,0,128.93,0,18,0,1,128.93,0,0.5,1.0,0,1,1,285.55,5,0,0,0,0,1,3,0,0,3,0,0,72,1,True
164,135,107,11,19,2,10,58,10,56,11,0.02,1.27,63,0.7,13658.0,16,5,18,11,0,120.51,2,79,0,1,120.51,0,0.5,0.18,2,32,3,2095.2,4,2,0,0,0,1,14,0,0,9,0,2,457,2,True
39,22,18,1,7,0,10,56,10,56,3,0.25,1.0,14,0.11,1145.37,5,2,3,3,0,128.21,0,18,0,1,128.21,0,0.5,0.67,0,1,1,319.69,5,0,0,0,0,1,3,0,0,3,0,0,82,1,False
199,166,129,16,23,7,10,63,10,56,11,0.04,1.64,90,1.13,29397.4,19,8,19,11,0,110.21,7,109,0,1,110.21,0,0.5,0.16,3,29,5,3395.09,7,1,0,0,0,1,18,0,0,10,0,7,686,1,False
442,383,251,51,29,7,30,103,10,56,25,0.01,2.64,209,2.71,72523.3,36,11,26,25,0,159.82,27,315,0,1,109.82,0,0.5,0.08,8,96,8,8135.89,9,0,0,0,0,1,66,0,0,25,1,15,1642,1,True
76,64,46,4,2,3,10,59,10,56,5,0.06,2.0,29,0.34,6034.77,9,4,11,5,0,120.5,3,48,0,1,120.5,0,0.5,0.3,1,13,4,1032.89,2,0,0,0,0,1,10,0,0,5,0,3,231,1,False
36,22,18,1,4,1,10,57,10,56,3,0.33,1.0,15,0.13,1414.97,6,3,2,3,0,123.87,1,19,0,1,123.87,0,0.5,0.56,0,2,1,376.53,5,0,0,0,0,1,3,0,0,3,0,1,92,1,False
258,233,172,35,14,10,11,71,10,56,12,0.1,3.17,147,2.03,58841.2,28,16,19,13,0,101.42,11,201,0,1,101.42,0,0.5,0.15,6,58,8,6097.34,5,0,0,0,1,1,38,0,1,12,0,11,1161,1,True
121,105,66,14,6,11,10,68,10,56,6,0.22,3.0,55,0.78,24601.3,17,11,6,7,0,156.7,11,98,0,1,106.7,0,0.5,0.27,1,6,8,2331.35,1,2,0,0,1,1,18,0,1,4,0,11,460,1,False
412,366,272,65,22,11,24,101,10,56,17,0.01,2.88,187,2.65,81115.9,33,16,20,18,0,152.94,25,253,0,1,102.94,0,0.5,0.07,6,55,7,7960.22,6,0,0,0,1,1,49,0,1,17,0,17,1498,1,True
82,39,29,2,3,0,40,149,16,88,9,0.19,1.22,23,0.21,2628.62,11,2,5,9,0,180.19,24,33,0,1,140.31,0,0.0,0.33,0,29,2,615.16,0,0,0,0,0,0,11,0,0,9,1,7,163,1,False
157,136,93,32,11,0,10,56,10,56,15,0.05,1.93,71,0.81,21407.8,18,3,10,15,1,123.55,0,101,1,1,123.55,0,0.5,0.29,5,48,4,2427.0,2,3,0,0,0,1,29,0,0,12,1,0,539,1,True
49,19,13,3,3,0,27,85,10,56,5,0.0,1.0,10,0.05,414.46,5,0,2,5,0,165.28,17,16,0,1,144.66,0,0.5,0.0,0,5,1,162.51,0,1,0,0,0,1,5,0,0,4,0,5,53,1,False
34,9,8,0,3,0,22,119,16,88,5,0.0,1.0,6,0.02,76.19,5,0,1,5,0,211.68,6,7,0,1,161.68,0,0.5,0.0,0,5,1,58.09,0,1,0,0,0,1,5,0,0,4,0,1,27,1,False
102,14,13,0,2,0,86,546,10,56,9,0.0,1.0,10,0.05,248.17,9,0,2,9,0,111.55,76,11,0,1,159.66,0,0.0,0.0,0,9,1,160.04,0,0,0,0,0,0,9,0,0,9,0,10,61,1,False
80,57,44,7,10,0,13,61,10,56,4,0.0,2.0,25,0.24,4834.38,4,0,6,4,0,117.54,3,34,0,1,117.54,0,0.5,0.0,1,4,3,724.14,3,0,0,0,0,1,8,0,0,4,0,1,165,2,False
229,199,139,21,0,2,30,169,10,56,22,0.03,1.95,134,1.47,34456.3,30,8,10,22,0,166.66,22,169,0,1,116.66,0,0.5,0.15,9,162,5,4403.56,3,0,0,0,0,1,43,0,0,22,0,6,953,1,False
121,66,50,11,15,3,40,147,10,56,6,0.15,2.17,48,0.55,23855.9,10,4,2,9,1,90.92,33,63,1,1,108.79,0,0.5,0.12,0,18,5,1635.37,2,3,0,0,3,1,13,0,3,3,0,16,329,1,False
224,162,125,28,26,8,36,100,10,56,9,0.0,1.0,10,0.05,248.17,9,0,2,9,1,111.55,76,11,1,1,159.66,0,0.0,0.0,0,9,1,160.04,0,0,0,0,0,0,9,0,0,9,0,10,61,1,False
29,16,12,2,3,0,10,56,10,56,2,0.0,1.5,7,0.06,1187.11,2,0,4,2,0,131.27,0,11,0,1,131.27,0,0.5,0.0,0,2,2,188.4,1,0,0,0,0,1,3,0,0,2,0,0,50,1,False
61,35,26,6,2,0,24,128,16,88,3,0.0,3.0,20,0.24,6322.94,3,0,4,3,0,155.43,8,30,0,1,115.55,0,0.5,0.0,1,3,4,733.69,2,0,0,0,0,1,9,0,0,3,0,3,157,2,False
77,27,17,4,12,0,38,95,10,56,9,0.0,1.22,14,0.1,1151.55,9,0,2,9,0,174.98,28,24,0,1,154.36,0,0.0,0.0,0,9,3,286.45,0,0,0,0,0,0,11,0,0,9,1,9,91,1,False
59,28,21,2,6,2,25,124,16,88,6,0.0,1.0,15,0.12,1410.77,6,0,5,6,0,191.1,11,22,0,1,141.1,0,0.5,0.0,0,6,1,370.49,1,0,0,0,0,1,6,0,0,6,2,4,98,2,False
615,526,377,121,11,5,78,332,10,56,59,0.05,2.37,340,3.81,133634.0,67,8,27,59,1,168.31,73,479,1,1,118.31,0,0.5,0.07,24,1102,12,11417.5,15,12,0,0,0,1,140,0,0,47,2,31,2422,2,True
322,284,207,29,2,5,36,164,16,88,26,0.03,1.5,150,1.59,35639.3,41,15,12,27,0,120.13,24,194,0,1,120.13,0,0.5,0.09,11,298,6,4778.96,3,0,0,0,1,1,39,0,1,26,0,19,1024,1,True
179,145,106,47,5,4,29,136,16,88,13,0.0,2.77,89,0.97,30713.3,13,0,13,13,0,165.17,16,123,0,1,115.17,0,0.5,0.0,5,13,8,2901.96,2,3,0,0,0,1,36,0,0,10,0,7,615,2,True
81,51,43,1,8,4,22,123,16,88,5,0.75,1.0,27,0.29,5131.15,6,1,7,5,0,171.21,8,33,0,1,121.21,0,0.5,0.4,1,8,1,876.9,0,0,0,0,0,1,5,0,0,5,0,3,192,2,False
136,110,76,16,11,0,15,68,10,56,19,0.01,1.53,69,0.58,13628.2,25,6,9,19,0,130.62,5,100,0,1,130.62,0,0.0,0.18,3,158,5,1736.46,0,0,0,0,0,0,29,0,0,19,3,3,425,1,False
169,139,101,22,16,0,14,68,10,56,16,0.11,2.0,87,0.85,20438.8,22,6,8,17,0,120.31,4,121,0,1,120.31,0,0.0,0.27,5,60,6,2541.2,0,1,0,0,1,0,32,0,1,15,1,4,569,1,True
83,49,36,7,7,1,27,128,16,88,11,0.4,1.27,29,0.3,4233.76,13,2,6,11,0,189.36,12,42,0,1,139.36,0,0.5,0.14,2,29,2,885.31,5,1,0,0,0,1,14,0,0,10,2,4,222,2,False
189,121,90,18,9,0,59,166,16,88,25,0.07,1.16,73,0.56,7554.47,31,6,13,25,0,190.21,43,103,0,1,140.21,0,0.5,0.1,2,254,2,1665.02,10,4,0,0,0,1,29,0,0,21,2,15,434,2,True
69,28,23,1,3,4,38,195,16,88,4,0.17,1.0,17,0.23,2837.84,6,2,5,5,0,93.87,26,22,0,1,126.09,0,0.5,0.38,2,6,1,675.28,2,1,0,0,1,1,4,0,1,3,0,9,153,1,False
253,215,150,22,24,9,14,80,10,56,15,0.09,2.2,117,1.49,38630.4,25,10,14,15,0,112.44,13,181,0,1,112.44,0,0.5,0.18,7,39,6,4462.03,5,0,0,0,0,1,33,0,0,15,2,13,901,1,False
145,105,83,15,8,3,32,120,16,88,9,0.19,2.44,75,0.97,35586.3,11,2,12,10,0,148.67,19,92,0,1,108.78,0,0.5,0.33,3,11,6,2905.75,5,1,0,0,1,1,22,0,1,8,0,8,572,1,False
124,81,63,6,2,3,41,157,16,88,8,0.1,1.38,48,0.66,13832.8,11,3,14,8,0,137.02,28,66,0,1,116.4,0,0.5,0.25,1,22,2,1992.04,3,0,0,0,0,1,11,0,0,8,1,11,390,1,True
141,107,78,15,12,14,22,95,10,56,8,0.36,2.38,56,0.83,18003.9,10,2,14,8,0,152.76,22,81,0,1,112.88,0,0.5,0.19,2,22,4,2490.75,2,1,0,0,0,1,19,0,0,7,1,14,506,1,False
410,374,270,59,10,10,26,102,10,56,28,0.01,2.54,236,3.07,95608.1,42,14,26,28,0,109.27,26,315,0,1,109.27,0,0.5,0.06,14,192,9,9208.17,7,1,0,0,0,1,71,0,0,27,2,16,1825,1,False
252,188,153,14,17,12,47,170,16,88,15,0.05,1.53,105,1.47,40263.9,21,6,16,16,0,152.26,42,127,0,1,112.38,0,0.5,0.21,5,55,4,4422.35,8,1,0,0,1,1,23,0,1,14,0,21,818,1,False
284,220,156,38,4,6,60,189,16,88,19,0.01,2.58,162,2.06,83886.2,23,4,13,19,0,148.28,50,206,0,1,108.39,0,0.5,0.26,8,59,9,6187.16,7,1,0,0,0,1,49,0,0,18,0,19,1174,1,False
378,330,238,32,12,23,36,120,10,56,17,0.04,1.65,119,1.74,49325.2,25,8,24,18,0,151.98,40,153,0,1,112.09,0,0.5,0.16,6,69,4,5226.44,8,1,0,0,1,1,28,0,1,16,0,20,969,1,False
75,48,36,7,0,3,27,133,16,88,2,0.67,1.0,14,0.14,1735.53,5,3,7,2,1,74.05,14,17,1,1,116.34,0,0.5,0.67,0,0,1,408.91,1,0,0,0,0,1,2,0,0,2,0,5,95,1,False
325,272,196,32,13,7,40,188,16,88,17,0.04,2.29,140,1.87,47617.4,24,7,23,17,0,159.97,31,199,0,1,109.97,0,0.5,0.11,4,2,5,5596.05,11,0,0,0,0,1,39,0,0,17,0,12,1098,1,True
111,79,63,12,1,6,31,155,16,88,2,0.67,1.0,19,0.24,4111.6,5,3,10,2,1,67.02,15,22,1,1,109.32,0,0.5,0.67,0,0,1,714.14,1,0,0,0,0,1,2,0,0,2,0,6,147,1,False
828,750,538,149,8,23,70,302,10,56,43,0.0,3.49,450,6.31,266222.0,65,22,28,43,1,153.55,83,626,1,1,103.55,0,0.5,0.04,19,639,16,18943.0,10,4,0,0,0,1,150,0,0,39,1,47,3554,1,True
592,535,373,51,10,24,47,137,10,56,32,0.02,2.22,255,3.89,104474.0,46,14,27,32,0,161.62,61,386,0,1,111.62,0,0.5,0.09,15,344,7,11681.1,8,2,0,0,0,1,71,0,0,30,1,32,2218,1,False
87,53,31,15,11,2,23,107,10,56,4,0.0,2.75,32,0.29,9484.11,6,2,4,4,0,131.12,15,48,0,1,110.5,0,0.0,0.5,1,2,5,883.13,0,0,0,0,0,0,11,0,0,4,1,5,196,1,False
36,22,17,3,4,0,10,56,10,56,4,0.0,1.0,13,0.08,941.48,6,2,3,4,0,134.53,0,18,0,1,134.53,0,0.5,0.5,0,8,1,250.9,1,1,0,0,0,1,4,0,0,3,0,0,70,1,False
121,109,79,13,2,4,10,60,10,56,9,0.14,1.56,46,0.53,11668.0,16,7,16,9,0,120.31,4,72,0,1,120.31,0,0.5,0.27,2,19,4,1583.5,6,2,0,0,0,1,14,0,0,7,0,4,349,1,False
235,204,150,39,10,10,21,116,10,56,8,0.27,4.75,123,1.97,169916.0,16,8,8,8,0,132.58,19,174,0,1,92.7,0,0.5,0.36,3,14,21,5899.31,10,2,0,0,0,1,38,0,0,6,0,15,1008,1,False
467,397,290,54,37,15,33,142,10,56,24,0.02,2.75,244,3.56,106074.0,36,12,23,24,0,154.76,31,329,0,1,104.76,0,0.5,0.07,8,108,8,10693.2,10,0,0,0,0,1,66,0,0,24,1,17,2013,1,True
115,72,57,11,15,1,28,87,10,56,3,0.0,1.0,33,0.4,7585.49,6,3,9,3,0,105.36,1,38,0,1,105.36,0,0.5,0.33,0,5,1,1212.78,3,0,0,0,0,1,3,0,0,3,0,1,239,1,False
