LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
75,39,29,10,10,0,26,85,10,56,5,0.0,1.8,21,0.22,6420.55,5,0,6,5,0,144.54,16,32,0,1,123.93,0,0.5,0.0,1,5,4,655.14,1,3,0,0.0,0,1,9,0,0,2,1,5,153,1,True
60,38,29,7,6,0,16,74,10,56,2,0.0,4.0,27,0.3,14632.5,2,0,7,2,0,119.31,6,30,0,1,98.7,0,0.5,0.0,0,2,7,900.01,1,1,0,0.0,0,1,8,0,0,1,0,3,169,1,True
60,37,28,6,9,0,14,63,10,56,2,0.0,3.0,24,0.28,11701.5,2,0,6,2,0,140.71,4,30,0,1,100.83,0,0.5,0.0,0,2,5,825.1,1,1,0,0.0,0,1,6,0,0,1,1,2,161,1,True
81,44,32,10,10,0,27,93,10,56,5,0.0,2.2,24,0.26,9759.38,5,0,6,5,0,143.06,17,37,0,1,122.45,0,0.5,0.0,1,5,6,793.15,1,3,0,0.0,0,1,11,0,0,2,1,5,179,1,True
93,64,48,9,10,1,19,84,10,56,6,0.2,2.33,45,0.47,12767.9,8,2,10,6,0,163.07,10,53,0,1,113.07,0,0.5,0.33,2,14,4,1414.69,1,0,0,0.0,0,1,14,0,0,6,0,5,295,1,True
103,78,59,26,12,0,13,62,10,56,4,0.33,5.5,46,0.66,36133.9,6,2,12,4,0,100.61,3,65,0,1,100.61,0,0.5,0.75,0,0,15,1973.33,1,2,0,0.0,0,1,22,0,0,2,0,1,389,1,True
627,436,329,61,84,21,107,280,10,56,25,0.1,2.8,222,2.51,63792.5,44,19,36,28,0,130.86,88,289,0,1,110.25,0,0.5,0.15,8,258,7,7523.59,13,4,0,0.0,3,1,70,0,3,21,2,30,1552,1,True
58,33,27,1,7,0,18,66,10,56,2,0.0,1.0,14,0.15,3095.83,3,1,9,2,0,114.59,8,19,0,1,114.36,0,0.5,1.0,0,0,1,462.14,0,1,0,0.0,0,1,2,0,0,1,0,2,100,1,True
307,226,169,25,35,1,46,119,10,56,19,0.04,2.0,108,1.24,32565.6,25,6,37,19,1,169.3,37,155,1,1,119.3,0,0.5,0.2,6,66,9,3728.15,3,4,0,0.0,0,1,38,0,0,15,0,15,796,2,True
96,66,49,9,12,0,18,80,10,56,6,0.13,1.5,29,0.28,6164.56,9,3,9,6,0,174.73,6,37,0,1,124.73,0,0.5,0.44,0,14,3,850.73,0,1,0,0.0,0,1,9,0,0,5,1,2,196,1,True
100,63,48,2,10,0,27,81,10,56,3,0.0,1.33,19,0.24,4714.51,5,2,14,3,0,116.97,12,31,0,1,116.74,0,0.5,0.5,0,1,2,721.71,1,1,0,0.0,0,1,4,0,0,2,0,2,157,1,True
98,54,39,15,13,12,31,110,10,56,8,0.36,1.75,32,0.38,8910.57,10,2,6,8,0,124.66,33,47,0,1,124.42,0,0.0,0.19,0,20,6,1140.89,0,3,0,0.0,0,0,14,0,0,5,1,19,253,1,True
107,54,42,5,16,0,37,108,10,56,3,0.25,1.0,22,0.23,2957.47,5,2,9,3,0,136.52,9,28,0,1,115.9,0,0.5,0.67,1,1,1,682.57,5,1,0,0.0,0,1,3,0,0,2,0,3,148,1,True
90,65,53,7,14,0,11,64,10,56,7,0.11,1.57,46,0.46,11762.6,10,3,9,7,0,116.47,1,55,0,1,116.47,0,0.5,0.43,2,0,3,1379.25,4,2,0,0.0,0,1,11,0,0,5,1,1,296,1,True
54,34,27,2,7,0,13,60,10,56,2,0.0,2.0,18,0.22,4450.64,3,1,8,2,0,158.89,3,25,0,1,108.89,0,0.5,1.0,0,0,3,663.57,3,0,0,0.0,0,1,4,0,0,2,0,1,138,1,True
247,170,139,13,30,1,47,112,10,56,9,0.08,1.11,75,0.91,21544.7,14,5,33,10,0,150.56,22,90,0,1,110.68,0,0.5,0.13,3,32,2,2741.22,8,5,0,0.0,1,1,10,0,1,4,0,6,550,1,True
140,120,88,21,10,0,10,56,10,56,3,0.0,8.0,50,0.92,41474.0,3,0,22,3,0,93.0,0,76,0,1,93.0,0,0.5,0.0,0,3,11,2748.69,1,0,0,0.0,0,1,24,0,0,3,0,0,493,1,True
109,66,47,23,12,19,31,123,10,56,8,0.36,2.62,40,0.58,16316.0,10,2,6,8,0,100.77,40,59,0,1,118.64,0,0.0,0.19,0,20,13,1733.16,0,3,0,0.0,0,0,21,0,0,5,1,26,349,1,True
90,60,45,6,8,0,22,73,10,56,6,0.8,2.17,27,0.29,6131.94,7,1,16,6,0,164.55,12,43,0,1,124.67,0,0.0,0.33,1,10,6,860.35,0,0,0,0.0,0,0,13,0,0,6,1,4,201,1,True
170,131,93,40,12,0,27,95,10,56,9,0.09,2.78,63,0.7,22200.9,13,4,18,9,0,162.53,15,91,0,1,112.53,0,0.5,0.33,1,37,5,2109.83,0,3,0,0.0,0,1,25,0,0,6,3,5,460,1,True
89,54,42,8,12,0,23,108,10,56,4,0.67,2.5,36,0.42,13611.3,5,1,10,4,0,128.0,13,43,0,1,107.38,0,0.5,0.5,1,4,3,1262.33,0,1,0,0.0,0,1,10,0,0,3,0,6,258,1,True
171,144,93,39,13,0,14,66,10,56,9,0.0,3.0,66,0.93,31204.9,12,3,25,9,0,111.35,4,118,0,1,111.35,0,0.5,0.33,3,7,10,2790.98,2,7,0,0.0,0,1,27,0,0,2,0,2,575,1,True
934,837,635,110,65,22,32,148,10,56,35,0.04,3.29,440,5.92,212945.0,67,32,83,38,1,150.67,38,589,1,1,100.67,0,0.5,0.07,20,287,18,17763.8,7,6,0,0.0,3,1,115,0,3,29,0,32,3248,1,True
47,31,24,10,6,0,10,56,10,56,3,0.25,2.67,18,0.18,4586.22,5,2,4,3,0,116.67,0,26,0,1,116.67,0,0.0,0.33,0,4,5,538.58,0,3,0,0.0,0,0,8,0,0,0,1,0,127,1,True
100,73,57,15,10,0,17,71,10,56,5,0.0,3.0,45,0.48,12366.2,7,2,16,5,0,158.43,7,56,0,1,108.43,0,0.5,0.5,1,10,5,1439.6,0,1,0,0.0,0,1,15,0,0,4,0,2,295,1,True
58,43,33,3,5,1,10,57,10,56,6,0.0,1.33,23,0.23,3426.33,8,2,9,6,0,131.43,1,33,0,1,131.43,0,0.5,0.5,0,2,2,683.02,0,2,0,0.0,0,1,8,0,0,4,1,1,165,2,True
47,30,24,6,7,4,10,60,10,56,4,0.27,1.75,24,0.23,6571.31,9,5,2,4,0,166.52,4,27,0,1,116.52,0,0.0,0.4,0,0,4,677.72,0,3,0,0.0,0,0,7,0,0,1,0,4,153,1,False
74,51,39,8,13,0,10,56,10,56,7,0.83,2.14,36,0.56,19322.4,8,1,7,7,0,117.65,0,43,0,1,117.65,0,0.0,0.29,0,13,4,1669.29,0,1,0,0.0,0,0,15,0,0,6,0,0,334,2,False
27,10,8,0,7,0,10,56,10,56,3,0.0,1.0,5,0.03,203.15,3,0,2,3,0,156.58,0,7,0,1,156.58,0,0.5,0.0,0,3,1,89.16,0,0,0,0.0,0,1,3,0,0,3,0,0,31,2,False
105,80,59,14,15,3,10,60,10,56,8,0.57,2.62,41,0.58,15157.4,9,1,15,8,0,118.9,3,64,0,1,118.9,0,0.5,0.5,3,8,5,1732.45,2,2,0,0.0,0,1,21,0,0,6,0,3,355,2,True
93,61,47,11,19,0,13,61,10,56,11,0.9,1.45,39,0.34,5355.3,12,1,10,11,0,131.95,3,50,0,1,131.95,0,0.5,0.18,4,25,4,1014.81,6,3,0,0.0,0,1,16,0,0,8,2,1,252,2,False
323,267,205,37,46,1,10,57,10,56,27,0.04,1.93,166,1.97,55738.5,33,6,32,27,0,115.72,1,210,0,1,115.72,0,0.5,0.21,10,241,8,5916.43,9,8,0,0.0,0,1,52,0,0,19,0,1,1206,2,True
197,163,122,22,24,7,10,65,10,56,9,0.04,2.67,100,1.28,40706.7,12,3,20,9,0,103.14,6,113,0,1,103.14,0,0.5,0.37,4,0,5,3843.47,5,2,0,0.0,0,1,24,0,0,7,0,6,752,1,False
208,167,138,22,31,7,10,63,10,56,11,0.29,1.91,103,1.31,36021.1,21,10,18,11,0,107.57,6,127,0,1,107.57,0,0.5,0.36,2,0,4,3932.99,2,4,0,0.0,0,1,21,0,0,7,0,6,793,1,False
192,151,123,14,31,7,10,63,10,56,17,0.12,1.24,87,0.98,16735.0,26,9,16,17,0,121.31,6,110,0,1,121.31,0,0.5,0.22,7,52,2,2926.17,2,5,0,0.0,0,1,21,0,0,12,0,6,644,1,False
33,17,13,0,6,0,10,56,10,56,2,0.0,1.0,6,0.03,255.51,2,0,2,2,0,136.62,0,9,0,1,136.62,0,0.5,0.0,0,2,1,95.34,1,0,0,0.0,0,1,2,0,0,2,0,0,31,1,False
121,93,78,11,15,16,13,80,10,56,7,0.33,2.29,64,0.89,26163.6,9,2,13,7,0,146.97,19,79,0,1,107.08,0,0.5,0.21,0,18,5,2660.82,4,3,0,0.0,0,1,16,0,0,4,0,17,504,1,True
142,110,82,17,22,1,10,57,10,56,16,0.67,1.62,65,0.73,13619.8,17,1,16,16,0,125.36,1,93,0,1,125.36,0,0.5,0.38,3,40,5,2176.21,8,5,0,0.0,0,1,26,0,0,11,0,1,505,1,False
78,55,41,7,13,2,10,58,10,56,8,0.07,1.5,27,0.27,3801.63,10,2,10,8,0,132.03,2,40,0,1,132.03,0,0.5,0.44,0,0,2,805.77,3,1,0,0.0,0,1,12,0,0,7,0,2,197,1,False
184,150,129,12,24,5,10,61,10,56,10,0.26,1.6,91,1.15,23592.6,23,13,20,10,0,108.74,5,108,0,1,108.74,0,0.0,0.31,2,6,5,3452.18,0,6,0,0.0,0,0,16,0,0,4,0,5,704,1,True
140,110,93,10,20,4,10,60,10,56,10,0.22,1.5,69,0.79,14894.1,19,9,15,10,0,116.89,4,85,0,1,116.89,0,0.0,0.31,2,6,4,2372.72,0,6,0,0.0,0,0,15,0,0,4,0,4,516,1,True
103,79,67,9,14,14,10,73,10,56,6,1.0,2.33,55,0.76,23597.7,7,1,11,6,0,146.79,14,67,0,1,106.9,0,0.5,0.17,0,10,5,2266.87,2,3,0,0.0,0,1,14,0,0,3,0,14,430,1,False
100,71,51,15,13,2,16,68,10,56,8,0.0,1.88,36,0.47,12939.4,8,0,17,8,0,173.13,8,53,0,1,123.13,0,0.5,0.0,0,8,5,1417.26,4,2,0,0.0,0,1,15,0,0,6,0,4,305,1,False
260,216,164,37,34,7,10,63,10,56,13,0.1,3.62,129,2.06,87798.4,18,5,32,13,0,104.95,7,174,0,1,104.95,0,0.0,0.29,4,1,16,6172.11,0,5,0,0.0,0,0,47,0,0,8,0,7,1137,1,True
126,96,76,8,20,2,10,58,10,56,5,0.0,3.4,58,0.89,30408.6,5,0,14,5,0,102.07,2,81,0,1,102.07,0,0.5,0.0,1,5,7,2674.65,5,1,0,0.0,0,1,17,0,0,4,0,2,500,1,False
157,128,98,24,19,7,10,61,10,56,9,0.09,2.89,78,1.16,33487.2,13,4,21,9,0,108.95,7,106,0,1,108.95,0,0.5,0.33,0,5,6,3492.47,5,3,0,0.0,0,1,26,0,0,6,0,7,676,1,False
204,158,130,14,36,4,10,60,10,56,20,0.08,1.35,108,1.2,23545.9,29,9,18,20,0,120.68,4,135,0,1,120.68,0,0.5,0.19,8,102,3,3609.36,9,5,0,0.0,0,1,27,0,0,15,0,4,775,1,True
487,462,376,54,12,24,13,105,10,56,21,0.03,2.38,261,3.86,179397.0,33,12,63,21,0,149.58,23,331,0,1,99.58,0,0.5,0.12,9,127,5,11570.4,5,7,0,0.0,0,1,50,0,0,14,0,23,2007,2,True
62,41,34,3,3,0,18,70,10,56,3,0.0,1.0,14,0.11,1142.56,6,3,12,3,0,168.1,8,18,0,1,128.22,0,0.5,0.33,0,3,1,327.08,2,1,0,0.0,0,1,3,0,0,2,0,2,84,1,False
64,48,38,1,6,1,10,57,10,56,5,0.21,1.0,29,0.28,3550.05,11,6,8,5,0,122.47,1,39,0,1,122.47,0,0.5,0.33,1,7,1,842.87,6,0,0,0.0,0,1,5,0,0,5,0,1,192,1,False
70,49,38,7,3,1,18,71,10,56,4,0.33,1.0,12,0.08,805.54,6,2,13,4,0,174.94,8,18,0,1,135.06,0,0.5,0.25,0,4,1,247.28,0,2,0,0.0,0,1,4,0,0,2,0,2,70,1,False
127,107,80,22,10,0,10,56,10,56,11,0.25,2.36,63,0.8,22823.0,13,2,12,11,0,118.61,0,94,0,1,118.61,0,0.5,0.27,2,35,7,2387.01,8,2,0,0.0,0,1,26,0,0,9,0,0,502,1,True
58,41,34,2,7,0,10,56,10,56,5,0.25,1.2,25,0.21,2441.69,10,5,8,5,0,123.71,0,32,0,1,123.71,0,0.5,0.4,1,7,2,628.64,5,0,0,0.0,0,1,6,0,0,5,0,0,156,1,False
238,200,136,43,23,15,15,100,10,56,12,0.01,3.58,132,1.77,69935.7,22,10,14,12,0,152.21,20,185,0,1,102.21,0,0.0,0.09,9,48,8,5323.61,0,6,0,0.0,0,0,43,0,0,6,0,20,1029,1,False
152,108,86,13,14,1,30,182,10,56,10,0.14,1.8,64,0.63,13841.9,14,4,17,10,0,156.99,21,80,0,1,117.1,0,0.5,0.38,2,18,3,1886.72,5,1,0,0.0,0,1,18,0,0,9,1,4,409,1,False
86,68,51,8,8,2,10,59,10,56,7,0.14,1.71,44,0.44,11415.1,13,6,9,7,0,116.55,2,58,0,1,116.55,0,0.5,0.29,2,13,5,1317.08,5,2,0,0.0,0,1,12,0,0,5,0,2,293,1,False
94,75,58,14,9,1,10,57,10,56,8,0.0,2.25,46,0.52,14920.9,11,3,8,8,0,118.98,1,66,0,1,118.98,0,0.5,0.33,1,24,7,1568.1,6,0,0,0.0,0,1,18,0,0,8,0,1,343,1,False
70,55,45,4,5,2,10,58,10,56,7,0.08,1.43,32,0.29,4513.81,11,4,12,7,0,126.34,2,42,0,1,126.34,0,0.5,0.32,2,14,3,862.69,5,1,0,0.0,0,1,10,0,0,6,1,2,210,1,False
640,571,445,77,52,11,17,84,10,56,19,0.08,2.68,266,4.27,221396.0,36,17,79,19,0,96.0,15,345,0,1,96.0,0,0.5,0.13,8,165,7,12812.2,13,5,0,0.0,0,1,51,0,0,14,0,13,2155,1,True
236,196,155,20,26,12,14,80,10,56,9,0.19,3.11,112,1.79,63052.7,13,4,36,9,0,150.2,16,155,0,1,100.2,0,0.5,0.42,6,0,7,5368.05,0,1,0,0.0,0,1,28,0,0,8,0,16,970,2,True
186,142,111,32,34,3,10,61,10,56,24,0.05,1.5,90,0.89,17199.7,32,8,15,24,0,130.62,3,119,0,1,130.62,0,0.5,0.07,9,234,5,2655.64,5,9,0,0.0,0,1,36,0,0,15,0,3,628,2,True
117,89,69,13,17,3,11,62,10,56,7,0.05,1.43,36,0.37,6719.94,14,7,14,7,0,121.36,4,48,0,1,121.36,0,0.5,0.18,0,18,3,1119.0,5,1,0,0.0,0,1,10,0,0,6,1,4,252,2,True
63,32,24,1,10,0,21,77,10,56,5,0.5,1.2,18,0.17,1919.75,6,1,5,5,0,172.7,11,26,0,1,132.81,0,0.5,0.6,0,2,2,512.06,2,0,0,0.0,0,1,6,0,0,5,0,3,129,1,False
50,33,29,1,7,0,10,56,10,56,2,0.0,2.0,18,0.25,7285.29,3,1,9,2,0,107.2,0,23,0,1,107.2,0,0.5,1.0,0,0,3,762.27,0,0,0,0.0,0,1,4,0,0,2,0,0,152,1,True
48,31,26,1,7,1,10,57,10,56,2,0.0,2.0,18,0.24,6551.41,3,1,10,2,0,107.56,1,20,0,1,107.56,0,0.5,1.0,0,0,2,729.09,0,0,0,0.0,0,1,4,0,0,2,0,1,145,1,True
46,27,20,3,9,0,10,56,10,56,4,0.04,1.0,18,0.13,1406.3,12,8,1,4,0,128.49,0,25,0,1,128.49,0,0.0,0.09,0,4,1,400.07,0,2,0,0.0,0,0,4,0,0,2,0,0,107,1,False
110,81,68,7,19,1,10,57,10,56,24,0.05,1.5,90,0.89,17199.7,32,8,15,24,1,130.62,3,119,1,1,130.62,1,0.33,0.07,9,234,5,2655.64,5,9,0,0.0,0,1,36,1,0,15,0,3,628,2,True
39,22,13,2,7,0,10,56,10,56,3,0.0,1.0,9,0.08,824.55,3,0,3,3,0,133.99,0,18,0,1,133.99,0,0.5,0.0,0,3,1,229.52,2,1,0,0.0,0,1,3,0,0,2,0,0,63,1,True
66,44,30,6,12,0,10,56,10,56,7,0.25,1.14,25,0.2,2519.54,9,2,4,7,0,133.04,0,39,0,1,133.04,0,0.5,0.29,1,14,2,588.64,4,3,0,0.0,0,1,8,0,0,4,0,0,152,1,True
63,38,32,3,6,0,19,72,10,56,3,0.0,2.0,20,0.31,8784.8,3,0,11,3,0,135.13,9,26,0,1,114.52,0,0.5,0.0,1,3,4,944.08,1,0,0,0.0,0,1,6,0,0,3,1,3,180,1,True
230,181,149,27,35,4,14,71,10,56,15,0.09,1.67,113,1.39,30898.6,20,5,22,15,0,113.26,7,142,0,1,113.26,0,0.5,0.28,1,43,3,4166.07,9,8,0,0.0,0,1,25,0,0,7,0,5,855,1,True
79,60,51,3,9,1,10,57,10,56,5,0.5,1.2,18,0.17,1919.75,6,1,5,5,1,172.7,11,26,1,1,132.81,1,0.33,0.6,0,2,2,512.06,2,0,0,0.0,0,1,6,1,0,5,0,3,129,1,True
51,25,20,1,7,0,19,71,10,56,3,0.0,1.0,13,0.13,1505.7,3,0,6,3,0,147.89,9,18,0,1,127.28,0,0.5,0.0,0,3,1,400.09,6,0,0,0.0,0,1,3,0,0,3,0,2,96,1,True
106,75,64,5,15,0,16,66,10,56,5,0.12,1.8,38,0.42,8673.45,7,2,22,5,0,163.83,6,48,0,1,113.83,0,0.5,0.4,1,6,3,1272.78,5,1,0,0.0,0,1,9,0,0,4,1,2,269,1,False
34,6,5,0,4,0,24,115,10,56,2,0.0,1.0,3,0.01,49.09,2,0,1,2,0,117.76,14,4,0,1,160.05,0,0.0,0.0,0,2,1,39.44,0,1,0,0.0,0,0,2,0,0,1,0,3,17,1,True
252,207,158,35,32,2,13,63,10,56,15,0.05,2.53,144,1.88,64625.0,24,9,28,15,0,106.57,5,174,0,1,106.57,0,0.5,0.16,5,114,8,5650.92,2,5,0,0.0,0,1,38,0,0,10,1,3,1101,2,True
77,52,38,15,9,3,16,73,10,56,5,0.0,2.6,27,0.33,9932.16,5,0,9,5,0,168.74,9,42,0,1,118.74,0,0.5,0.0,1,5,5,982.47,0,0,0,0.0,0,1,13,0,0,5,0,5,215,1,False
286,230,154,25,31,2,25,108,10,56,8,0.06,3.75,108,1.6,65936.1,13,5,36,8,0,148.31,13,184,0,1,98.31,0,0.0,0.25,6,20,10,4812.21,0,0,0,0.0,0,0,30,0,0,8,1,6,852,1,False
192,144,99,14,19,5,29,105,10,56,7,0.33,1.57,37,0.4,6862.2,9,2,21,7,0,141.88,24,55,0,1,121.27,0,0.5,0.21,3,18,3,1205.62,7,3,0,0.0,0,1,11,0,0,4,1,9,270,1,False
484,407,318,53,53,7,24,98,10,56,24,0.07,2.42,223,3.07,99595.6,37,13,50,24,0,106.71,21,282,0,1,106.71,0,0.5,0.15,14,96,7,9216.0,11,9,0,0.0,0,1,58,0,0,15,0,13,1746,1,True
311,282,202,50,19,10,10,65,10,55,14,0.0,4.93,179,2.67,112164.0,14,0,23,14,0,99.64,10,254,0,1,99.64,0,0.0,0.0,5,14,9,8017.37,0,1,0,0.0,0,0,69,0,0,13,1,10,1481,2,False
671,590,400,113,69,31,12,109,10,56,27,0.03,4.59,359,6.34,338708.0,36,9,53,28,0,146.82,33,520,0,1,96.82,0,0.5,0.08,21,212,17,19021.7,10,4,0,0.0,1,1,124,0,1,23,0,33,3280,1,True
202,168,115,21,24,5,10,62,10,56,10,0.13,1.7,54,0.55,9624.89,15,5,19,10,0,121.31,5,81,0,1,121.31,0,0.5,0.32,3,6,3,1662.74,7,5,0,0.0,0,1,17,0,0,5,1,5,377,1,True
470,393,321,35,61,4,16,80,16,76,21,0.05,2.38,273,3.74,153740.0,24,3,35,21,0,98.82,4,309,0,1,98.82,0,0.5,0.29,9,37,7,11225.8,8,3,0,0.0,0,1,50,0,0,18,0,4,2113,1,True
294,246,184,31,38,2,10,58,10,56,11,0.13,2.82,131,1.79,58117.6,14,3,36,11,0,102.6,2,160,0,1,102.6,0,0.5,0.21,8,40,10,5372.55,7,1,0,0.0,0,1,31,0,0,10,0,2,999,1,True
451,372,315,30,62,7,17,86,16,76,21,0.07,2.14,227,2.95,106417.0,37,16,43,21,0,104.35,6,272,0,1,104.35,0,0.5,0.12,8,137,8,8842.49,9,4,0,0.0,0,1,45,0,0,17,0,6,1667,1,False
46,8,7,0,1,0,37,232,10,56,3,0.0,1.0,4,0.01,39.0,3,0,2,3,0,112.23,27,5,0,1,162.23,0,0.0,0.0,0,3,1,34.0,0,3,0,0.0,0,0,3,0,0,0,0,4,17,1,False
102,79,54,20,13,0,10,56,10,56,1,4.0,1.0,11,0.12,3236.85,5,4,14,5,0,104.51,0,13,0,1,104.51,0,0.0,0.0,0,1,1,361.97,0,0,0,0.0,4,0,1,0,4,1,0,0,82,1,True
60,36,28,5,4,0,20,70,10,56,7,0.06,1.14,21,0.18,2443.47,10,3,6,7,0,183.15,10,29,0,1,133.15,0,0.5,0.29,0,22,2,536.35,1,3,0,0.0,0,1,8,0,0,4,2,2,141,1,False
154,88,63,12,26,1,40,107,10,56,24,0.0,1.0,61,0.35,4071.13,36,12,1,24,0,192.21,31,86,0,1,142.21,0,0.0,0.08,0,504,1,1046.92,0,9,0,0.0,0,0,24,0,0,15,1,11,297,2,False
279,236,184,39,29,5,14,77,10,56,13,0.0,4.23,156,2.78,166662.0,13,0,34,13,0,98.06,9,201,0,1,98.06,0,0.0,0.0,11,13,14,8341.22,0,7,0,0.0,0,0,55,0,0,6,0,9,1503,1,True
202,153,119,29,29,6,20,84,10,56,14,0.1,2.29,97,1.18,31315.2,26,12,15,15,2,165.41,16,132,2,1,115.41,2,0.25,0.18,5,34,7,3528.29,3,8,0,0.0,1,1,32,2,1,6,0,10,720,2,True
308,247,206,21,39,3,22,79,10,56,13,0.12,2.31,153,2.17,61917.4,23,10,30,14,0,153.0,15,191,0,1,103.0,0,0.5,0.22,3,30,11,6521.83,10,5,0,0.0,1,1,30,0,1,8,0,7,1253,1,True
54,25,18,3,10,0,19,71,10,56,6,0.0,1.0,16,0.09,862.69,9,3,1,6,0,192.78,9,23,0,1,142.78,0,0.5,0.33,0,18,1,271.48,0,2,0,0.0,0,1,6,0,0,4,1,3,80,1,False
35,17,12,2,8,0,10,55,10,55,4,0.0,1.0,11,0.07,701.58,6,2,0,4,0,142.1,0,16,0,1,142.1,0,0.5,0.5,0,4,1,204.81,0,1,0,0.0,0,1,4,0,0,3,0,0,59,1,True
274,230,191,19,28,3,16,82,10,56,8,0.36,2.38,137,1.9,69117.5,12,4,34,9,0,143.9,8,149,0,1,93.9,0,0.5,0.56,1,0,4,5703.94,5,0,0,0.0,1,1,19,0,1,8,0,6,1016,1,True
114,75,62,7,12,2,27,87,10,56,7,0.2,1.29,39,0.38,5103.26,12,5,13,7,0,162.21,19,51,0,1,122.33,0,0.5,0.37,0,1,3,1126.0,6,1,0,0.0,0,1,9,0,0,6,1,7,256,1,False
280,247,168,35,20,18,13,87,10,56,12,0.45,3.33,126,1.84,84016.4,13,1,42,12,0,153.14,19,189,0,1,103.14,0,0.5,0.58,4,0,10,5517.38,2,1,0,0.0,0,1,40,0,0,11,0,19,1024,1,True
286,225,196,24,45,1,16,66,10,56,14,0.09,1.79,155,2.09,64629.2,27,13,24,15,0,103.16,7,181,0,1,103.16,0,0.5,0.16,6,54,6,6273.22,10,6,0,0.0,1,1,25,0,1,8,0,3,1195,1,True
150,96,75,10,23,6,31,93,10,56,6,0.13,1.83,51,0.61,14510.7,15,9,14,6,0,110.76,27,71,0,1,110.53,0,0.5,0.22,0,6,3,1835.72,8,1,0,0.0,0,1,11,0,0,5,1,10,379,1,False
189,141,113,20,21,7,27,92,10,56,10,0.11,2.1,88,1.06,28722.2,21,11,21,10,0,149.79,24,109,0,1,109.91,0,0.5,0.19,2,22,6,3178.03,9,3,0,0.0,0,1,21,0,0,7,1,12,631,1,False
508,436,321,70,46,21,26,127,10,56,20,0.08,4.3,275,4.29,197843.0,26,6,58,20,0,147.65,37,366,0,1,97.65,0,0.5,0.24,16,6,12,12879.3,0,5,0,0.0,0,1,86,0,0,15,0,33,2289,1,True
237,197,173,18,30,2,10,58,10,56,10,0.17,2.1,128,1.86,56686.0,21,11,27,10,0,101.02,2,152,0,1,101.02,0,0.5,0.25,3,26,9,5584.73,8,3,0,0.0,0,1,21,0,0,7,0,2,1038,1,True
60,35,30,2,6,1,19,73,10,56,3,0.0,1.67,19,0.27,7227.23,3,0,10,3,0,135.84,10,24,0,1,115.22,0,0.5,0.0,1,3,3,821.27,1,0,0,0.0,0,1,5,0,0,3,1,4,160,1,False
208,181,150,18,17,81,10,147,10,56,6,0.25,3.67,130,1.92,92200.4,10,4,14,6,0,59.03,81,166,0,1,88.41,0,0.0,0.46,2,0,8,5750.72,0,3,0,0.0,0,0,22,0,0,3,0,81,996,1,True
262,204,179,9,35,1,23,80,10,56,11,0.1,1.64,139,1.96,49756.7,20,9,22,12,0,151.84,14,159,0,1,101.85,0,0.5,0.2,4,33,4,5874.01,11,1,0,0.0,1,1,18,0,1,10,0,6,1131,1,True
80,42,30,6,19,0,19,71,10,56,4,0.0,1.0,11,0.07,701.58,6,2,0,4,1,142.1,0,16,0,2,142.1,0,0.67,0.5,0,4,1,204.81,0,1,1,0.0,0,2,4,0,0,3,0,0,59,1,False
186,141,114,22,17,7,28,146,10,56,12,0.09,1.42,57,0.57,10011.5,15,3,24,12,0,175.46,12,73,0,1,125.46,0,0.5,0.25,3,52,3,1708.84,8,3,0,0.0,0,1,17,0,0,9,2,4,390,1,True
97,75,59,11,12,0,10,56,10,56,8,0.0,2.0,51,0.62,16044.8,8,0,13,8,0,115.81,0,61,0,1,115.81,0,0.5,0.0,3,8,4,1868.38,5,3,0,0.0,0,1,16,0,0,5,0,0,396,1,True
92,72,60,10,10,3,10,60,10,56,5,0.0,1.8,25,0.36,7902.35,7,2,25,5,0,119.6,3,33,0,1,119.6,0,0.0,0.5,0,1,3,1083.61,0,3,0,0.0,0,0,9,0,0,2,1,3,223,2,False
212,182,144,28,17,10,13,71,10,56,9,0.88,3.22,101,1.51,66387.7,10,1,36,9,0,151.43,13,126,0,1,101.43,0,0.5,0.22,5,19,8,4526.62,0,2,0,0.0,0,1,29,0,0,7,0,11,815,1,True
51,28,25,0,7,1,16,68,10,56,3,0.0,1.0,15,0.17,2937.88,3,0,9,3,0,161.26,7,18,0,1,121.37,0,0.5,0.0,1,3,1,519.97,1,0,0,0.0,0,1,3,0,0,3,1,3,111,1,False
79,45,36,8,12,1,22,78,10,56,5,0.75,1.8,24,0.24,4008.09,6,1,9,5,0,165.42,13,35,0,1,125.54,0,0.5,0.4,0,7,3,717.53,6,1,0,0.0,0,1,9,0,0,4,0,5,169,1,False
295,245,191,49,40,21,10,79,10,56,19,0.07,2.95,160,2.25,80941.9,22,3,32,19,0,158.48,21,202,0,1,108.48,0,0.5,0.26,8,50,7,6764.92,3,11,0,0.0,0,1,56,0,0,8,0,21,1325,1,True
